0,0.122738375445051
0.001,0.712358252289285
0.002,2.41508820389024
0.003,4.22276492338926
0.004,4.13511872515747
0.005,5.00192486292495
0.006,4.63793176939755
0.007,3.1650087102159
0.008,2.09984301939502
0.009,1.19364378916602
0.01,-0.0424715026966971
0.011,-0.837374464191461
0.012,-1.11933334828654
0.013,-1.24049068243659
0.014,-1.24298405667471
0.015,-1.21268795861805
0.016,-1.20007051060257
0.017,-1.24955178440887
0.018,-1.02113694436926
0.019,-0.616936652817136
0.02,-0.246911402208988
0.021,1.68072835899719
0.022,1.88176742860972
0.023,2.62818961873392
0.024,4.58204308993263
0.025,5.63176407542771
0.026,5.11636443348147
0.027,3.68780550085501
0.028,2.52406918757438
0.029,0.687625469101335
0.03,0.0525721500355339
0.031,-0.78489721956567
0.032,-1.13734336675941
0.033,-1.24932874950439
0.034,-1.24931260687846
0.035,-1.19141726046515
0.036,-1.23900886009688
0.037,-1.24445919523375
0.038,-1.07059926039435
0.039,-0.837251256005104
0.04,-0.063659386718627
0.041,0.863379215789834
0.042,2.28755651941681
0.043,3.49817722533137
0.044,4.31179991383017
0.045,4.9909502740282
0.046,4.46263600052477
0.047,3.95842670422071
0.048,3.54359913621898
0.049,1.22788261320881
0.05,0.0936027011799934
0.051,-0.846693577635792
0.052,-1.1803193766205
0.053,-1.22139620338077
0.054,-1.24475405861376
0.055,-1.2394486569092
0.056,-1.24867771258666
0.057,-1.24508307969017
0.058,-1.07014739902248
0.059,-0.678641475809438
0.06,-0.355793162635812
0.061,0.844816595475078
0.062,1.97962098137208
0.063,3.07216472609134
0.064,4.87263591388132
0.065,4.3454627841191
0.066,4.27226903681226
0.067,3.23422548313319
0.068,2.48025400372874
0.069,1.15867139684154
0.07,-0.222000011624821
0.071,-0.965050677203905
0.072,-1.14019723329921
0.073,-1.24704064980018
0.074,-1.23365328874599
0.075,-1.18661406177008
0.076,-1.18888820181304
0.077,-1.2496372083124
0.078,-1.12648899159818
0.079,-0.655021149491052
0.08,0.23691574042414
0.081,1.06461457207215
0.082,2.96751181792658
0.083,3.10377290320638
0.084,4.60679922303094
0.085,4.63267978791905
0.086,4.32199007812467
0.087,4.0539964702472
0.088,2.14505840669273
0.089,1.40344832404436
0.09,0.108424311753983
0.091,-0.714610497670319
0.092,-1.13271034375609
0.093,-1.24881406643773
0.094,-1.20255633199252
0.095,-1.11960910681494
0.096,-1.21230233023817
0.097,-1.21869042655002
0.098,-1.13689732840283
